CODDEP,COM,PMUN,PTOT,Id_codedep_codecommune,Geolocalisation
9,Troye-d'Ariège,101,102,9316,"43.0211388767,1.88727210169"
9,Unac,125,126,9318,"42.7587499994,1.77948818668"
9,Unzent,117,121,9319,"43.1713840996,1.53294419243"
9,Urs,29,30,9320,"42.778113198,1.73489746587"
9,Ussat,317,321,9321,"42.8339319836,1.62186318062"
9,Ustou,272,282,9322,"42.7738686412,1.2631778859"
9,Vals,92,93,9323,"43.1015841649,1.75587607399"
9,Varilhes,3495,3550,9324,"43.0547690657,1.63364245482"
9,Vaychis,29,29,9325,"42.7440162413,1.82180762746"
9,Vèbre,124,125,9326,"42.7696976304,1.71781381664"
9,Ventenac,234,236,9327,"42.9973884693,1.72364720344"
9,Verdun,216,225,9328,"42.8060735388,1.69239160264"
9,Vernajoul,673,694,9329,"42.9930828905,1.59212252039"
9,Vernaux,28,28,9330,"42.786305834,1.78239713936"
9,Le Vernet,718,724,9331,"43.1871732316,1.60423543704"
9,Verniolle,2252,2320,9332,"43.0809118963,1.6610092477"
9,Val-de-Sos,561,625,9334,"42.7733893717,1.51114862986"
9,Villeneuve,39,39,9335,"42.9501020691,0.983231865255"
9,Villeneuve-d'Olmes,965,984,9336,"42.9114883664,1.82063042142"
9,Villeneuve-du-Latou,155,159,9338,"43.2032906079,1.43351747814"
9,Villeneuve-du-Paréage,769,784,9339,"43.1586748014,1.64287363091"
9,Vira,156,160,9340,"43.0488081188,1.75644029197"
9,Viviès,146,146,9341,"43.0609822099,1.77874541747"
9,Sainte-Suzanne,239,241,9342,"43.2055435306,1.3790061442"
10,Ailleville,237,242,10002,"48.2549995704,4.69449329268"
10,Aix-Villemaur-Pâlis,3546,3584,10003,"48.1975745771,3.73632794113"
10,Allibaudières,207,209,10004,"48.5863997964,4.12292771236"
10,Amance,255,267,10005,"48.2918540736,4.4870489216"
10,Arcis-sur-Aube,2803,2884,10006,"48.5278271069,4.14197110248"
10,Arconville,104,106,10007,"48.156151635,4.72890746398"
10,Argançon,113,114,10008,"48.2503053567,4.59608826027"
10,Arrelles,87,89,10009,"48.0462178704,4.27438158257"
10,Arrembécourt,47,49,10010,"48.5432958598,4.60648952219"
10,Arrentières,210,211,10011,"48.2679922026,4.73910370169"
10,Arsonval,306,311,10012,"48.2796312677,4.65067065173"
10,Assenay,145,147,10013,"48.178622926,4.06510904999"
10,Assencières,181,182,10014,"48.3556065426,4.20154600861"
10,Aubeterre,376,382,10015,"48.4223977311,4.10677615502"
10,Aulnay,130,133,10017,"48.4783453651,4.41533916578"
10,Auxon,1023,1033,10018,"48.0923181622,3.92346188322"
10,Val-d'Auzon,379,384,10019,"48.4004769736,4.35930739825"
10,Avant-lès-Marcilly,505,515,10020,"48.432335175,3.56013369363"
10,Avant-lès-Ramerupt,157,161,10021,"48.4485130831,4.25845008745"
10,Avirey-Lingey,200,212,10022,"48.028003129,4.29702645691"
10,Avon-la-Pèze,187,194,10023,"48.3874423014,3.65147515296"
10,Avreuil,169,172,10024,"48.0531394763,3.99802844236"
10,Bagneux-la-Fosse,171,175,10025,"47.9987642556,4.291107685"
10,Bailly-le-Franc,36,36,10026,"48.5224912363,4.65913360168"
10,Balignicourt,60,65,10027,"48.5295826019,4.45448981807"
10,Balnot-la-Grange,120,120,10028,"47.9884933352,4.19819242962"
10,Balnot-sur-Laignes,155,157,10029,"48.0369726727,4.35269608813"
10,Barberey-Saint-Sulpice,1530,1560,10030,"48.3271986159,4.01643187202"
10,Barbuise,471,479,10031,"48.5509217232,3.562035391"
10,Baroville,302,311,10032,"48.1827443847,4.74092531324"
10,Bar-sur-Aube,4787,4980,10033,"48.2339751025,4.71595700167"
10,Bar-sur-Seine,2961,3157,10034,"48.1127221863,4.37880982139"
10,Bayel,751,760,10035,"48.1924942272,4.79087455896"
10,Bercenay-en-Othe,447,457,10037,"48.1931400495,3.89760036901"
10,Bercenay-le-Hayer,194,196,10038,"48.3318095412,3.58999948378"
10,Bergères,117,122,10039,"48.1844237719,4.66943083986"
10,Bernon,164,172,10040,"47.9870798337,3.99246812197"
10,Bertignolles,50,51,10041,"48.1367453807,4.51279936147"
10,Bérulle,206,210,10042,"48.1707680299,3.6716310036"
10,Bessy,127,130,10043,"48.5413728268,4.02489066641"
10,Bétignicourt,34,34,10044,"48.4499267207,4.45503670756"
10,Beurey,182,191,10045,"48.1758848753,4.47296130877"
10,Blaincourt-sur-Aube,114,116,10046,"48.3814393214,4.45229884656"
10,Blignicourt,41,42,10047,"48.453428637,4.54117489655"
10,Bligny,161,165,10048,"48.1737009624,4.6045187109"
10,Les Bordes-Aumont,531,540,10049,"48.1880650067,4.11899705959"
10,Bossancourt,198,201,10050,"48.2832853612,4.61146739237"
10,Bouilly,1087,1134,10051,"48.1864006342,3.99123563409"
10,Boulages,216,220,10052,"48.5873035501,3.92269900337"
10,Bouranton,594,603,10053,"48.3149302747,4.1804938417"
10,Bourdenay,113,114,10054,"48.36105163,3.59076650047"
10,Bourguignons,266,278,10055,"48.1412628808,4.3624282849"
10,Bouy-Luxembourg,240,241,10056,"48.3750872651,4.24288832976"
10,Bouy-sur-Orvin,53,54,10057,"48.4230447097,3.49742400527"
10,Bragelogne-Beauvoir,242,251,10058,"47.9698706523,4.26657498666"
10,Braux,112,117,10059,"48.4830951533,4.45819017109"
10,Bréviandes,2851,2907,10060,"48.2562259501,4.10756293028"
10,Brévonnes,673,685,10061,"48.3493701075,4.40891289591"
10,Briel-sur-Barse,201,203,10062,"48.2131293074,4.35408912876"
10,Brienne-la-Vieille,411,424,10063,"48.3730744162,4.54688493664"
10,Brienne-le-Château,2772,2798,10064,"48.3974195288,4.53928532253"
10,Brillecourt,85,86,10065,"48.4771455797,4.37072298984"
10,Bucey-en-Othe,436,446,10066,"48.2547509425,3.86739826398"
10,Buchères,1827,1855,10067,"48.2364830009,4.11414103262"
10,Buxeuil,125,131,10068,"48.0540843697,4.40552369519"
10,Buxières-sur-Arce,116,116,10069,"48.1371746662,4.45605728723"
10,Celles-sur-Ource,490,509,10070,"48.0738193958,4.42247353986"
10,Chacenay,51,53,10071,"48.1073040053,4.53224056056"
10,La Chaise,34,34,10072,"48.358428601,4.67140610567"
10,Chalette-sur-Voire,127,129,10073,"48.4518666815,4.42460080275"
10,Chamoy,507,515,10074,"48.1141180012,3.96559597097"
10,Champfleury,96,102,10075,"48.6142848196,4.0310704592"
10,Champignol-lez-Mondeville,264,271,10076,"48.1252290684,4.67939293455"
10,Champigny-sur-Aube,110,112,10077,"48.5677006703,4.07229528495"
10,Champ-sur-Barse,27,27,10078,"48.2389704336,4.41368768098"
10,Channes,129,131,10079,"47.9409115952,4.26640819878"
10,Chaource,1038,1048,10080,"48.0548103736,4.14007416764"
10,La Chapelle-Saint-Luc,11741,11833,10081,"48.3161316832,4.03517553523"
10,Chapelle-Vallon,245,249,10082,"48.4345746566,4.04213440275"
10,Chappes,338,344,10083,"48.1659482698,4.25688351486"
10,Charmont-sous-Barbuise,1019,1047,10084,"48.4150600401,4.18047013925"
10,Charmoy,65,65,10085,"48.3932867782,3.58043109373"
10,Charny-le-Bachot,264,272,10086,"48.5389297252,3.95231242172"
10,Chaserey,53,54,10087,"47.9530607748,4.07447909576"
10,Châtres,698,711,10089,"48.4931286007,3.83670871212"
10,Chauchigny,232,234,10090,"48.4261431924,3.98046866414"
10,Chaudrey,141,145,10091,"48.4851020119,4.24517454348"
10,Chauffour-lès-Bailly,128,128,10092,"48.1856806779,4.30967778622"
10,Chaumesnil,103,105,10093,"48.3578609264,4.61254890669"
10,Chavanges,588,600,10094,"48.5158465508,4.56655874954"
10,Le Chêne,289,294,10095,"48.5628565037,4.17589544005"
10,Chennegy,433,441,10096,"48.2170539239,3.84917512614"
10,Chervey,161,165,10097,"48.1347612309,4.49011321758"
10,Chesley,322,331,10098,"47.9769865279,4.11159585943"
10,Chessy-les-Prés,519,533,10099,"48.0137819738,3.93361482434"
10,Clérey,1127,1150,10100,"48.208429876,4.1939087968"
10,Coclois,173,176,10101,"48.4708420035,4.33090572683"
10,Colombé-la-Fosse,189,193,10102,"48.2710119286,4.79010684615"
10,Colombé-le-Sec,153,154,10103,"48.2556375156,4.80343883572"
10,Cormost,306,309,10104,"48.1565309093,4.13264501348"
10,Courcelles-sur-Voire,26,27,10105,"48.4822201574,4.52921510366"
10,Courceroy,136,141,10106,"48.4683742502,3.40826279907"
10,Coursan-en-Othe,104,104,10107,"48.0778186819,3.82587613771"
10,Courtaoult,82,82,10108,"48.0248110791,3.87198564953"
10,Courtenot,232,240,10109,"48.1546612208,4.31372014435"
10,Courteranges,559,570,10110,"48.2683513867,4.22551791779"
10,Courteron,105,110,10111,"48.0158955868,4.46256663692"
10,Coussegrey,177,179,10112,"47.95007971,4.03054692613"
10,Couvignon,199,205,10113,"48.204390818,4.66976546789"
10,Crancey,706,720,10114,"48.5188432879,3.63661201802"
10,Creney-près-Troyes,1982,2016,10115,"48.342847974,4.13898615195"
10,Crésantignes,316,320,10116,"48.1427730557,4.02038435351"
10,Crespy-le-Neuf,158,165,10117,"48.3984963901,4.60980302355"
10,Les Croûtes,93,97,10118,"47.9934515972,3.86370610292"
10,Cunfin,174,178,10119,"48.0441976568,4.66975092005"
10,Cussangy,213,215,10120,"48.0230498915,4.09099167975"
10,Dampierre,322,330,10121,"48.5651902607,4.36459312482"
10,Davrey,225,229,10122,"48.0459988862,3.96029506309"
10,Dienville,873,889,10123,"48.3297297619,4.5139323628"
10,Dierrey-Saint-Julien,262,275,10124,"48.3050645625,3.83470708192"
10,Dierrey-Saint-Pierre,307,312,10125,"48.3325291626,3.83136359134"
10,Dolancourt,133,137,10126,"48.2661527498,4.60812858632"
10,Dommartin-le-Coq,58,58,10127,"48.4976185098,4.35585501464"
10,Donnement,73,74,10128,"48.519771783,4.42815499728"
10,Dosches,299,308,10129,"48.3146008777,4.26804909725"
10,Dosnon,101,107,10130,"48.6149582778,4.24653182563"
10,Droupt-Saint-Basle,360,364,10131,"48.4804439943,3.95701676"
10,Droupt-Sainte-Marie,234,239,10132,"48.5020825173,3.93946313114"
10,Eaux-Puiseaux,260,271,10133,"48.1167185548,3.88681885834"
10,Echemines,88,94,10134,"48.3904941746,3.83580680573"
10,Eclance,101,104,10135,"48.3074667085,4.64323131646"
10,Eguilly-sous-Bois,117,118,10136,"48.1388297838,4.53815136871"
10,Engente,33,33,10137,"48.2800809608,4.76374569172"
10,Epagne,142,144,10138,"48.3975318023,4.4698095219"
10,Epothémont,166,170,10139,"48.4152756334,4.66162028772"
10,Ervy-le-Châtel,1142,1151,10140,"48.0557945163,3.90532960286"
10,Essoyes,721,733,10141,"48.0494900211,4.53941791707"
10,Estissac,1851,1870,10142,"48.2557294277,3.81076673969"
10,Etourvy,169,174,10143,"47.9506558304,4.12736391483"
10,Etrelles-sur-Aube,154,157,10144,"48.5592832077,3.8771042148"
10,Faux-Villecerf,212,219,10145,"48.3298226873,3.7399683031"
10,Fay-lès-Marcilly,90,93,10146,"48.401359163,3.60590310441"
10,Fays-la-Chapelle,126,130,10147,"48.1311314696,4.0199211207"
10,Ferreux-Quincey,410,420,10148,"48.4624429856,3.60107070347"
10,Feuges,333,337,10149,"48.396564153,4.1086742347"
10,Fontaine,253,258,10150,"48.2092891642,4.71805068623"
10,Fontaine-les-Grès,877,886,10151,"48.4128351962,3.88910514408"
10,Fontaine-Mâcon,621,635,10153,"48.4575603934,3.5070361262"
10,Fontenay-de-Bossery,71,72,10154,"48.4502901876,3.4644594068"
10,Fontette,190,196,10155,"48.0762843513,4.61637603965"
10,Fontvannes,706,714,10156,"48.2823364218,3.87111996216"
10,La Fosse-Corduan,215,221,10157,"48.4404732902,3.6537864039"
10,Fouchères,535,551,10158,"48.1485731236,4.27075945691"
10,Fralignes,88,89,10159,"48.1641131783,4.37961204554"
10,Fravaux,37,38,10160,"48.2361442581,4.64187603164"
10,Fresnay,49,52,10161,"48.3091765405,4.75726662976"
10,Fresnoy-le-Château,287,293,10162,"48.2201181209,4.23354437753"
10,Fuligny,43,45,10163,"48.3403541519,4.69850669182"
10,Gélannes,735,745,10164,"48.4754200511,3.6678407267"
10,Géraudot,337,343,10165,"48.3065900914,4.32289147943"
10,Les Grandes-Chapelles,398,404,10166,"48.4684641557,4.02789249999"
10,Grandville,91,91,10167,"48.5941600232,4.23537333825"
10,Les Granges,79,80,10168,"48.0567039113,4.06179024934"
10,Gumery,220,228,10169,"48.4396051909,3.42197876151"
10,Gyé-sur-Seine,490,499,10170,"48.0123873198,4.4395162779"
10,Hampigny,231,240,10171,"48.4605262856,4.60136674938"
10,Herbisse,155,156,10172,"48.6151829352,4.12161191885"
10,Isle-Aumont,462,470,10173,"48.2054661706,4.12228896976"
10,Isle-Aubigny,169,172,10174,"48.5438287791,4.28206755992"
10,Jasseines,177,180,10175,"48.5090150718,4.39400392389"
10,Jaucourt,164,171,10176,"48.2539202754,4.64112952114"
10,Javernant,148,155,10177,"48.1590647301,3.99847725785"
10,Jessains,263,269,10178,"48.2848174581,4.56960734893"
10,Jeugny,472,482,10179,"48.1156606446,4.05456641907"
10,Joncreuil,96,100,10180,"48.5270359202,4.62391326662"
10,Jully-sur-Sarce,221,233,10181,"48.1093784032,4.27896296747"
10,Juvancourt,119,120,10182,"48.1165186849,4.81270579284"
10,Juvanzé,35,36,10183,"48.3237109111,4.58905857262"
10,Juzanvigny,128,129,10184,"48.4164316249,4.60987981766"
10,Lagesse,209,213,10185,"48.01607316,4.13301378601"
10,Laines-aux-Bois,529,545,10186,"48.2286422657,3.97898834535"
10,Landreville,400,410,10187,"48.0711739648,4.46588961717"
10,Lantages,215,222,10188,"48.0769887467,4.20669407653"
10,Lassicourt,59,59,10189,"48.4357415556,4.50042412067"
10,Laubressel,569,575,10190,"48.3004850515,4.22586095829"
10,Lavau,910,920,10191,"48.3334867186,4.09283972542"
10,Lentilles,127,128,10192,"48.4879545588,4.62902346103"
10,Lesmont,303,310,10193,"48.4302411801,4.42438844514"
10,Lévigny,95,97,10194,"48.2978727553,4.70743033255"
10,Lhuître,296,300,10195,"48.5811831935,4.27395119742"
10,Lignières,209,210,10196,"47.9569372916,3.96407269438"
10,Lignol-le-Château,180,191,10197,"48.2134404984,4.81180296521"
10,Lirey,99,102,10198,"48.1605014296,4.03885762812"
10,Loches-sur-Ource,349,355,10199,"48.0701287498,4.50451246943"
10,La Loge-aux-Chèvres,91,94,10200,"48.2694215855,4.40750585645"
10,La Loge-Pomblin,69,69,10201,"48.0675064407,4.04451121185"
10,Les Loges-Margueron,218,298,10202,"48.0989054968,4.11142843878"
10,Longchamp-sur-Aujon,390,404,10203,"48.1525191193,4.81837981298"
10,Longeville-sur-Mogne,147,150,10204,"48.1468654256,4.06439073239"
10,Longpré-le-Sec,93,95,10205,"48.1876628751,4.52819150084"
10,Longsols,126,127,10206,"48.4258761682,4.28517563382"
10,Longueville-sur-Aube,128,129,10207,"48.5509934474,3.91289272795"
10,La Louptière-Thénard,290,302,10208,"48.3848337142,3.43747423179"
10,Lusigny-sur-Barse,2207,2261,10209,"48.2629805812,4.27634825277"
10,Luyères,455,468,10210,"48.3801080696,4.19418132479"
10,Macey,971,986,10211,"48.3057699165,3.91365964088"
10,Machy,116,120,10212,"48.1456167821,4.03573129763"
10,Magnant,160,163,10213,"48.1677499424,4.4209760731"
10,Magnicourt,87,88,10214,"48.4585859701,4.38223049773"
10,Magny-Fouchard,261,265,10215,"48.2350365053,4.54539283369"
10,Mailly-le-Camp,1933,1958,10216,"48.6742219512,4.18559230801"
10,Maison-des-Champs,32,32,10217,"48.2437981025,4.57090591016"
10,Maisons-lès-Chaource,164,165,10218,"48.0086838705,4.16340357951"
10,Maisons-lès-Soulaines,67,70,10219,"48.2950290982,4.78298618577"
10,Maizières-la-Grande-Paroisse,1498,1541,10220,"48.5043607411,3.78940830122"
10,Maizières-lès-Brienne,162,162,10221,"48.4303148659,4.6007889307"
10,Maraye-en-Othe,438,445,10222,"48.1523036289,3.86532738324"
10,Marcilly-le-Hayer,727,736,10223,"48.3312815098,3.64419365693"
10,Marigny-le-Châtel,1757,1790,10224,"48.4016409293,3.72139203898"
10,Marnay-sur-Seine,234,241,10225,"48.5151408738,3.55397183293"
10,Marolles-lès-Bailly,112,114,10226,"48.1841528588,4.34621650756"
10,Marolles-sous-Lignières,329,334,10227,"47.9606826185,3.91959636064"
10,Mathaux,198,200,10228,"48.3555193873,4.46117528248"
10,Maupas,105,107,10229,"48.137803272,4.07882418849"
10,Mergey,680,690,10230,"48.395565383,4.03305791455"
10,Le Mériot,621,631,10231,"48.5105625489,3.44198941975"
10,Merrey-sur-Arce,325,330,10232,"48.0958413373,4.40492577623"
10,Méry-sur-Seine,1511,1560,10233,"48.5090415373,3.89883069261"
10,Mesgrigny,277,278,10234,"48.479960001,3.86431513011"
10,Mesnil-la-Comtesse,47,47,10235,"48.4981106187,4.19774579416"
10,Mesnil-Lettre,57,58,10236,"48.4610108497,4.25893438516"
10,Mesnil-Saint-Loup,591,620,10237,"48.3083238587,3.77156922851"
10,Mesnil-Saint-Père,458,467,10238,"48.2511690464,4.34558452983"
10,Mesnil-Sellières,587,611,10239,"48.3358644177,4.20667057813"
10,Messon,466,477,10240,"48.2636235898,3.91533250888"
10,Metz-Robert,64,64,10241,"48.0694714886,4.09978778841"
10,Meurville,160,163,10242,"48.2042902297,4.60493225781"
10,Molins-sur-Aube,105,110,10243,"48.4332955789,4.38844568734"
10,Montaulin,809,837,10245,"48.2479487774,4.1973065201"
10,Montceaux-lès-Vaudes,264,280,10246,"48.148825142,4.1578812358"
10,Montfey,124,128,10247,"48.0665324378,3.87246147303"
10,Montgueux,388,399,10248,"48.2976863348,3.95463268701"
10,Montiéramey,403,410,10249,"48.2350578158,4.31390448767"
10,Montier-en-l'Isle,224,230,10250,"48.2695334218,4.68288952065"
10,Montigny-les-Monts,253,262,10251,"48.0917650744,3.9649860818"
10,Montmartin-le-Haut,60,62,10252,"48.2094879831,4.54987689229"
10,Montmorency-Beaufort,141,142,10253,"48.4860560595,4.55616218734"
10,Montpothier,328,337,10254,"48.5762344915,3.51599225081"
10,Montreuil-sur-Barse,291,296,10255,"48.2169516287,4.28658363089"
10,Montsuzain,407,411,10256,"48.4457957709,4.14056971998"
10,Morembert,30,30,10257,"48.5033982569,4.33076650572"
10,Morvilliers,283,290,10258,"48.3786765454,4.63547205459"
10,La Motte-Tilly,364,367,10259,"48.4758552545,3.44037577469"
10,Moussey,643,659,10260,"48.2189146741,4.09309786071"
10,Mussy-sur-Seine,1017,1032,10261,"47.9845203158,4.50679375168"
10,Neuville-sur-Seine,415,423,10262,"48.0346867571,4.40826042704"
10,Neuville-sur-Vanne,435,440,10263,"48.2525559272,3.77471634627"
10,Noé-les-Mallets,117,119,10264,"48.0984070868,4.56182185285"
10,Les NoÃ«s-près-Troyes,3280,3313,10265,"48.3033387671,4.04203482801"
10,Nogent-en-Othe,47,50,10266,"48.1307541602,3.79686914903"
10,Nogent-sur-Aube,312,316,10267,"48.4846626534,4.29910667758"
10,Nogent-sur-Seine,5966,6084,10268,"48.4962576328,3.49983013092"
10,Nozay,150,154,10269,"48.5002763071,4.08266438587"
10,Onjon,258,264,10270,"48.3987860925,4.27579822531"
10,Origny-le-Sec,595,606,10271,"48.4630378717,3.77926165141"
10,Ormes,180,183,10272,"48.555534468,4.1130717526"
10,Ortillon,24,24,10273,"48.4923353048,4.23005258544"
10,Orvilliers-Saint-Julien,312,316,10274,"48.4387695312,3.82249131327"
10,Ossey-les-Trois-Maisons,594,601,10275,"48.4386027369,3.74395562708"
10,Paisy-Cosdon,334,340,10276,"48.2147753548,3.69896514252"
10,Pargues,137,141,10278,"48.0183119376,4.20486733483"
10,Pars-lès-Chavanges,53,54,10279,"48.5173117634,4.50334630462"
10,Pars-lès-Romilly,817,826,10280,"48.4812645725,3.72853000882"
10,Le Pavillon-Sainte-Julie,291,299,10281,"48.3665011556,3.9015348936"
10,Payns,1374,1393,10282,"48.3754453406,3.95779312203"
10,Pel-et-Der,130,132,10283,"48.3952042908,4.41036179152"
10,Périgny-la-Rose,148,151,10284,"48.55364742,3.62433153025"
10,Perthes-lès-Brienne,73,73,10285,"48.4340121047,4.54181585962"
10,Petit-Mesnil,206,213,10286,"48.3405305907,4.62293165674"
10,Piney,1483,1499,10287,"48.3314574257,4.35909414684"
10,Plaines-Saint-Lange,263,267,10288,"47.9974095194,4.47394656864"
10,Plancy-l'Abbaye,968,985,10289,"48.5851575322,3.98528853809"
10,Planty,235,238,10290,"48.2679798119,3.65050759721"
10,Plessis-Barbuise,187,194,10291,"48.5730831109,3.58602602539"
10,Poivres,159,161,10293,"48.6829849086,4.27703317765"
10,Poligny,62,64,10294,"48.1751501958,4.34626027201"
10,Polisot,323,329,10295,"48.0731308574,4.35467201881"
10,Polisy,190,199,10296,"48.0575849334,4.36193308689"
10,Pont-Sainte-Marie,5154,5246,10297,"48.3193392667,4.09949303348"
10,Pont-sur-Seine,1159,1179,10298,"48.509386823,3.59718207099"
10,Pouan-les-Vallées,522,539,10299,"48.5339280475,4.06177485223"
10,Pougy,290,292,10300,"48.4368741428,4.3487522917"
10,Pouy-sur-Vannes,173,177,10301,"48.2978458721,3.59984902807"
10,Praslin,87,89,10302,"48.0459143506,4.20718637657"
10,Précy-Notre-Dame,81,83,10303,"48.4023333581,4.43620676129"
10,Précy-Saint-Martin,185,187,10304,"48.4166599572,4.45638796255"
10,Prémierfait,86,89,10305,"48.5029794134,4.02255796125"
10,Proverville,239,245,10306,"48.2326139251,4.67236770859"
10,Prugny,367,377,10307,"48.2473913847,3.94199151664"
10,Prunay-Belleville,211,219,10308,"48.3664762511,3.7828232388"
10,Prusy,95,97,10309,"47.9739129756,4.05129486893"
10,Puits-et-Nuisement,216,221,10310,"48.215021538,4.51130773229"
10,Racines,168,173,10312,"48.0483905715,3.84645827817"
10,Radonvilliers,371,373,10313,"48.3337407635,4.47438100931"
10,Ramerupt,409,413,10314,"48.5223260562,4.30433768781"
10,Rances,45,47,10315,"48.4620840236,4.55442425435"
10,Rhèges,221,225,10316,"48.5320121391,3.99460836996"
10,Les Riceys,1212,1235,10317,"47.9874878792,4.36950096332"
10,Rigny-la-Nonneuse,161,163,10318,"48.4140043943,3.64891002916"
10,Rigny-le-Ferron,325,332,10319,"48.2023856771,3.62729053332"
10,Rilly-Sainte-Syre,233,238,10320,"48.4502459762,3.96773143034"
10,La Rivière-de-Corps,3591,3704,10321,"48.2801548843,4.0140574686"
10,Romilly-sur-Seine,14480,14798,10323,"48.5185939749,3.72154151549"
10,Roncenay,159,161,10324,"48.1967315175,4.04486518985"
10,Rosières-près-Troyes,4521,4868,10325,"48.2626897407,4.06345677209"
10,Rosnay-l'Hôpital,171,179,10326,"48.4577724478,4.50578895388"
10,La Rothière,114,115,10327,"48.3381400722,4.58555287029"
10,Rouilly-Sacey,388,392,10328,"48.3472856402,4.27393742571"
10,Rouilly-Saint-Loup,513,558,10329,"48.2647207301,4.1494550348"
10,Rouvres-les-Vignes,110,111,10330,"48.2383642107,4.82708902094"
10,Rumilly-lès-Vaudes,557,567,10331,"48.1254003173,4.19515234884"
10,Ruvigny,497,508,10332,"48.272139831,4.18869827764"
10,Saint-André-les-Vergers,12784,12974,10333,"48.2782659904,4.04840305057"
10,Saint-Aubin,589,597,10334,"48.4828875357,3.55326963748"
10,Saint-Benoist-sur-Vanne,241,247,10335,"48.2352398291,3.66828750117"
10,Saint-Benoît-sur-Seine,395,400,10336,"48.3800523103,4.05187885884"
10,Saint-Christophe-Dodinicourt,33,34,10337,"48.4331543584,4.47362272662"
10,Saint-Etienne-sous-Barbuise,177,180,10338,"48.4925522857,4.11536192405"
10,Saint-Flavy,291,297,10339,"48.4064559956,3.77621221951"
10,Saint-Germain,2275,2323,10340,"48.2535079309,4.01065245328"
10,Saint-Hilaire-sous-Romilly,357,366,10341,"48.4978643652,3.65717692243"
